Year,Mes,CCAA,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Consumo per cápita,Gasto per cápita
2020,Febrero,País Vasco,NARANJAS,5291.02,572695,1.08,62.93,2.61,2.83
2020,Febrero,País Vasco,MANDARINAS,2165.9,399604,1.84,61,1.07,1.97
2020,Febrero,País Vasco,LIMONES,409.04,6886,1.68,35.31,0.2,0.34
2020,Febrero,País Vasco,PLATANOS,2771.68,485781,1.75,80.99,1.37,2.4
2020,Febrero,País Vasco,MANZANAS,2488.49,368973,1.48,70.65,1.23,1.82
2020,Febrero,País Vasco,PERAS,1195.49,184769,1.55,49.52,0.59,0.91
2020,Febrero,País Vasco,MELOCOTONES,10.61,1358,1.28,0.82,0.01,0.01
2020,Febrero,País Vasco,NECTARINAS,15.08,2981,1.98,0.84,0.01,0.01
2020,Febrero,País Vasco,ALBARICOQUES,4.68,1804,3.86,0.52,0,0.01
2020,Febrero,País Vasco,FRESAS/FRESON,1408.79,454298,3.22,68.1,0.7,2.24
2020,Febrero,País Vasco,MELON,318.1,54329,1.71,14.08,0.16,0.27
2020,Febrero,País Vasco,SANDIA,14.01,2046,1.46,1,0.01,0.01
2020,Febrero,País Vasco,CIRUELAS,71.81,27505,3.83,6.85,0.04,0.14
2020,Febrero,País Vasco,CEREZAS,12.72,4453,3.5,1.54,0.01,0.02
2020,Febrero,País Vasco,UVAS,96.9,38371,3.96,9.18,0.05,0.19
2020,Febrero,País Vasco,KIWI,1148.19,3509,3.06,42.12,0.57,1.73
2020,Febrero,País Vasco,AGUACATE,273.48,97867,3.58,28.24,0.13,0.48
2020,Febrero,País Vasco,PIÑA,369.57,7175,1.94,19.39,0.18,0.35
2020,Febrero,País Vasco,OTRAS FRUTAS FRESCAS,773.07,179231,2.32,37.12,0.38,0.88
2020,Febrero,País Vasco,POMELO,348,71779,2.06,8.19,0.17,0.35
2020,Febrero,País Vasco,CHIRIMOYA,0,0,0,0,0,0
2020,Febrero,País Vasco,MANGO,101.16,23594,2.33,10.7,0.05,0.12
2020,Febrero,País Vasco,FRUTAS IV GAMA,842.93,148631,1.76,29.94,0.42,0.73
2020,Febrero,Comunidad Valenciana,T.FRUTAS FRESCAS,30426.87,5054089,1.66,94.53,6.53,10.85
2020,Febrero,Comunidad Valenciana,NARANJAS,7326.03,661405,0.9,47.14,1.57,1.42
2020,Febrero,Comunidad Valenciana,MANDARINAS,2868.87,478326,1.67,42.37,0.62,1.03
2020,Febrero,Comunidad Valenciana,LIMONES,857.38,129653,1.51,26.87,0.18,0.28
2020,Febrero,Comunidad Valenciana,PLATANOS,6048.6,910491,1.51,80.95,1.3,1.95
2020,Febrero,Comunidad Valenciana,MANZANAS,4347.56,629624,1.45,67.95,0.93,1.35
2020,Febrero,Comunidad Valenciana,PERAS,2117.52,327848,1.55,49.26,0.45,0.7
2020,Febrero,Comunidad Valenciana,MELOCOTONES,7.63,1519,1.99,0.37,0,0
2020,Febrero,Comunidad Valenciana,NECTARINAS,23.97,5329,2.22,0.84,0.01,0.01
2020,Febrero,Comunidad Valenciana,ALBARICOQUES,21.25,2547,1.2,1.26,0,0.01
2020,Febrero,Comunidad Valenciana,FRESAS/FRESON,2084.69,716753,3.44,58.73,0.45,1.54
2020,Febrero,Comunidad Valenciana,MELON,597.2,100226,1.68,10.66,0.13,0.22
2020,Febrero,Comunidad Valenciana,SANDIA,54.19,4263,0.79,0.73,0.01,0.01
2020,Febrero,Comunidad Valenciana,CIRUELAS,150.94,46305,3.07,10.12,0.03,0.1
2020,Febrero,Comunidad Valenciana,CEREZAS,7,6056,8.65,0.7,0,0.01
2020,Febrero,Comunidad Valenciana,UVAS,241.37,101013,4.19,12.35,0.05,0.22
2020,Febrero,Comunidad Valenciana,KIWI,1121.8,286318,2.55,37.29,0.24,0.61
2020,Febrero,Comunidad Valenciana,AGUACATE,638.35,218782,3.43,29.21,0.14,0.47
2020,Febrero,Comunidad Valenciana,PIÑA,591.05,9249,1.56,15.85,0.13,0.2
2020,Febrero,Comunidad Valenciana,OTRAS FRUTAS FRESCAS,1321.49,335141,2.54,34.26,0.28,0.72
2020,Febrero,Comunidad Valenciana,POMELO,99.32,16785,1.69,2.31,0.02,0.04
2020,Febrero,Comunidad Valenciana,CHIRIMOYA,0,0,0,0,0,0
2020,Febrero,Comunidad Valenciana,MANGO,306.13,77799,2.54,13.54,0.07,0.17
2020,Febrero,Comunidad Valenciana,FRUTAS IV GAMA,1387.19,255011,1.84,23.92,0.3,0.55
2020,Marzo,Total Nacional,TOTAL PATATAS,144056.38,13794462,0.96,84.67,3.25,3.11
2020,Marzo,Total Nacional,PATATAS FRESCAS,104636.6,9468683,0.9,75.78,2.36,2.14
2020,Marzo,Total Nacional,PATATAS CONGELADAS,4758.65,622238,1.31,12.17,0.11,0.14
2020,Marzo,Total Nacional,PATATAS PROCESADAS,6932.23,3703541,5.34,51.81,0.16,0.84
2020,Marzo,Total Nacional,PATATAS FRITAS,5438.76,34789,6.4,49.51,0.12,0.79
2020,Marzo,Total Nacional,T.HORTALIZAS FRESCAS,257552.9,49866595,1.94,97.66,5.81,11.25
2020,Marzo,Total Nacional,TOMATES,49440.89,8939332,1.81,84.07,1.12,2.02
2020,Marzo,Total Nacional,CEBOLLAS,34088.44,4335598,1.27,75.49,0.77,0.98
2020,Marzo,Total Nacional,AJOS,3284.05,1463263,4.46,42.48,0.07,0.33
2020,Marzo,Total Nacional,COLES,7978.48,905905,1.14,23.31,0.18,0.2
2020,Marzo,Total Nacional,PEPINOS,5609.82,930027,1.66,28.5,0.13,0.21
2020,Marzo,Total Nacional,JUDIAS VERDES,7244.74,2434128,3.36,34.21,0.16,0.55
2020,Marzo,Total Nacional,PIMIENTOS,20569.03,4381753,2.13,69.98,0.46,0.99
2020,Marzo,Total Nacional,CHAMPIÑONES+O.SETAS,5743.24,2274985,3.96,40.4,0.13,0.51
2020,Marzo,Total Nacional,LECHUGA/ESC./ENDIVIA,17836.29,4809937,2.7,69.94,0.4,1.09
2020,Marzo,Total Nacional,ESPARRAGOS,4083.08,921855,2.26,14.19,0.09,0.21
2020,Marzo,Total Nacional,VERDURAS DE HOJA,6562.1,1555173,2.37,28.89,0.15,0.35
2020,Marzo,Total Nacional,BERENJENAS,6501.18,1068872,1.64,34.16,0.15,0.24
2020,Marzo,Total Nacional,ZANAHORIAS,17026.27,16483,0.97,62.82,0.38,0.37
2020,Marzo,Total Nacional,CALABACINES,19275.64,3032457,1.57,59.45,0.44,0.68
2020,Marzo,Total Nacional,OTR.HORTALIZAS/VERD.,52309.65,1116501,2.13,80.31,1.18,2.52
2020,Marzo,Total Nacional,BROCOLI,5928.15,1101651,1.86,24.67,0.13,0.25
2020,Marzo,Total Nacional,ALCACHOFAS,10850.68,1771369,1.63,30.81,0.24,0.4
2020,Marzo,Total Nacional,APIO,2058.45,308055,1.5,12.48,0.05,0.07
2020,Marzo,Total Nacional,COLIFLOR,2948.5,455085,1.54,11.04,0.07,0.1
2020,Marzo,Total Nacional,VERD./HORT. IV GAMA,28655.57,7615431,2.66,68.41,0.65,1.72
2020,Marzo,Total Nacional,PUERRO,5239.97,1340629,2.56,35.5,0.12,0.3
2020,Marzo,Andalucía,TOTAL PATATAS,26781.88,2520852,0.94,86.82,3.21,3.02
2020,Marzo,Andalucía,PATATAS FRESCAS,18296.89,161294,0.88,78.36,2.19,1.93
2020,Marzo,Andalucía,PATATAS CONGELADAS,1071.86,130085,1.21,14.77,0.13,0.16
2020,Marzo,Andalucía,PATATAS PROCESADAS,1482.63,777827,5.25,58.35,0.18,0.93
2020,Marzo,Andalucía,PATATAS FRITAS,1184.1,733433,6.19,55.63,0.14,0.88
2020,Marzo,Andalucía,T.HORTALIZAS FRESCAS,44651.3,8133254,1.82,98.22,5.35,9.75
2020,Marzo,Andalucía,TOMATES,9777.53,1538474,1.57,85.42,1.17,1.84
2020,Marzo,Andalucía,CEBOLLAS,6221.43,747563,1.2,74.1,0.75,0.9
2020,Marzo,Andalucía,AJOS,694.76,288663,4.15,47.5,0.08,0.35
2020,Marzo,Andalucía,COLES,962.14,10934,1.14,19.26,0.12,0.13
2020,Marzo,Andalucía,PEPINOS,1054.1,16722,1.59,32.49,0.13,0.2
2020,Marzo,Andalucía,JUDIAS VERDES,956.08,318201,3.33,27.71,0.11,0.38
2020,Marzo,Andalucía,PIMIENTOS,3539.51,724399,2.05,71.53,0.42,0.87
2020,Marzo,Andalucía,CHAMPIÑONES+O.SETAS,934.74,37219,3.98,37.81,0.11,0.45
2020,Marzo,Andalucía,LECHUGA/ESC./ENDIVIA,3157.07,81469,2.58,72.55,0.38,0.98
2020,Marzo,Andalucía,ESPARRAGOS,629.33,142296,2.26,12.56,0.08,0.17
2020,Marzo,Andalucía,VERDURAS DE HOJA,967.32,211436,2.19,24.38,0.12,0.25
2020,Marzo,Andalucía,BERENJENAS,1220.44,18958,1.55,39.11,0.15,0.23
2020,Marzo,Andalucía,ZANAHORIAS,2783.99,270795,0.97,61.07,0.33,0.32
2020,Marzo,Andalucía,CALABACINES,3181.39,486171,1.53,59.15,0.38,0.58
2020,Marzo,Andalucía,OTR.HORTALIZAS/VERD.,8571.48,1752237,2.04,80.84,1.03,2.1
2020,Marzo,Andalucía,BROCOLI,988.87,178323,1.8,24.43,0.12,0.21
2020,Marzo,Andalucía,ALCACHOFAS,1820.14,280614,1.54,32.33,0.22,0.34
2020,Marzo,Andalucía,APIO,372.36,55915,1.5,14.88,0.04,0.07
2020,Marzo,Andalucía,COLIFLOR,572.62,86264,1.51,12.02,0.07,0.1
2020,Marzo,Andalucía,VERD./HORT. IV GAMA,5586.03,1298669,2.32,68.99,0.67,1.56
2020,Marzo,Andalucía,PUERRO,813.67,194301,2.39,32.51,0.1,0.23
2020,Marzo,Aragón,TOTAL PATATAS,3242.56,311975,0.96,76.02,2.58,2.48
2020,Marzo,Aragón,PATATAS FRESCAS,2436.54,21756,0.89,64.14,1.94,1.73
2020,Marzo,Aragón,PATATAS CONGELADAS,60.03,7508,1.25,8.53,0.05,0.06
2020,Marzo,Aragón,PATATAS PROCESADAS,149.2,86907,5.82,47.05,0.12,0.69
2020,Marzo,Aragón,PATATAS FRITAS,128.32,84292,6.57,45.55,0.1,0.67
2020,Marzo,Aragón,T.HORTALIZAS FRESCAS,8980.43,1729601,1.93,98.17,7.14,13.74
2020,Marzo,Aragón,TOMATES,1355.2,25342,1.87,86.07,1.08,2.01
2020,Marzo,Aragón,CEBOLLAS,863.95,10523,1.22,70.44,0.69,0.84
2020,Marzo,Aragón,AJOS,101.68,43793,4.31,35.62,0.08,0.35
2020,Marzo,Aragón,COLES,270.89,25075,0.93,24.34,0.22,0.2
2020,Marzo,Aragón,PEPINOS,158.13,26731,1.69,23.48,0.13,0.21
2020,Marzo,Aragón,JUDIAS VERDES,407.13,114396,2.81,53.48,0.32,0.91
2020,Marzo,Aragón,PIMIENTOS,548.02,112356,2.05,57.76,0.44,0.89
2020,Marzo,Aragón,CHAMPIÑONES+O.SETAS,271.9,94116,3.46,58.21,0.22,0.75
2020,Marzo,Aragón,LECHUGA/ESC./ENDIVIA,830.87,214159,2.58,76.51,0.66,1.7
2020,Marzo,Aragón,ESPARRAGOS,269.44,75233,2.79,22.18,0.21,0.6
2020,Marzo,Aragón,VERDURAS DE HOJA,537.79,86801,1.61,42.31,0.43,0.69
2020,Marzo,Aragón,BERENJENAS,153.59,26513,1.73,31.12,0.12,0.21
2020,Marzo,Aragón,ZANAHORIAS,431.18,3951,0.92,57.44,0.34,0.31
2020,Marzo,Aragón,CALABACINES,544.33,84203,1.55,63.58,0.43,0.67
2020,Marzo,Aragón,OTR.HORTALIZAS/VERD.,2236.33,428065,1.91,84.49,1.78,3.4
2020,Marzo,Aragón,BROCOLI,315.9,46147,1.46,27.98,0.25,0.37
2020,Marzo,Aragón,ALCACHOFAS,371.08,64503,1.74,39.21,0.29,0.51
2020,Marzo,Aragón,APIO,187.47,25913,1.38,12.57,0.15,0.21
2020,Marzo,Aragón,COLIFLOR,69.24,10306,1.49,10.07,0.06,0.08
2020,Marzo,Aragón,VERD./HORT. IV GAMA,944.33,243618,2.58,69.11,0.75,1.94
2020,Marzo,Aragón,PUERRO,146.2,38159,2.61,31.55,0.12,0.3
2020,Marzo,Principado de Asturias,TOTAL PATATAS,3981.23,321815,0.81,77.32,3.89,3.14
2020,Marzo,Principado de Asturias,PATATAS FRESCAS,3308.71,251694,0.76,69.02,3.23,2.46
2020,Marzo,Principado de Asturias,PATATAS CONGELADAS,72.75,835,1.15,9.24,0.07,0.08
2020,Marzo,Principado de Asturias,PATATAS PROCESADAS,119.95,61771,5.15,36.34,0.12,0.6
2020,Marzo,Principado de Asturias,PATATAS FRITAS,86.53,56805,6.57,33.93,0.08,0.55
2020,Marzo,Principado de Asturias,T.HORTALIZAS FRESCAS,4917.27,981145,2,96.76,4.8,9.58
2020,Marzo,Principado de Asturias,TOMATES,862.45,18856,2.19,75.41,0.84,1.84
2020,Marzo,Principado de Asturias,CEBOLLAS,888,113417,1.28,79.66,0.87,1.11
2020,Marzo,Principado de Asturias,AJOS,118.24,57189,4.84,57.42,0.12,0.56
2020,Marzo,Principado de Asturias,COLES,197.13,19752,1,22.75,0.19,0.19
2020,Marzo,Principado de Asturias,PEPINOS,46.99,8525,1.81,18.65,0.05,0.08
2020,Marzo,Principado de Asturias,JUDIAS VERDES,110.13,33233,3.02,26.9,0.11,0.32
2020,Marzo,Principado de Asturias,PIMIENTOS,470.26,111657,2.37,72.6,0.46,1.09
2020,Marzo,Principado de Asturias,CHAMPIÑONES+O.SETAS,106.89,45053,4.22,34.37,0.1,0.44
2020,Marzo,Principado de Asturias,LECHUGA/ESC./ENDIVIA,326.73,93105,2.85,65.42,0.32,0.91
2020,Marzo,Principado de Asturias,ESPARRAGOS,20.75,6051,2.92,8.55,0.02,0.06
2020,Marzo,Principado de Asturias,VERDURAS DE HOJA,195.43,36044,1.84,18.28,0.19,0.35
2020,Marzo,Principado de Asturias,BERENJENAS,99.31,16433,1.65,21.15,0.1,0.16
2020,Marzo,Principado de Asturias,ZANAHORIAS,381.11,39567,1.04,62.28,0.37,0.39
2020,Marzo,Principado de Asturias,CALABACINES,424.05,6363,1.5,53.55,0.41,0.62
2020,Marzo,Principado de Asturias,OTR.HORTALIZAS/VERD.,669.81,148929,2.22,64.66,0.65,1.45
2020,Marzo,Principado de Asturias,BROCOLI,110.99,24834,2.24,29.24,0.11,0.24
2020,Marzo,Principado de Asturias,ALCACHOFAS,57.97,11163,1.93,13.67,0.06,0.11
2020,Marzo,Principado de Asturias,APIO,24.97,527,2.11,4.63,0.02,0.05
2020,Marzo,Principado de Asturias,COLIFLOR,39.12,6678,1.71,6.54,0.04,0.07
2020,Marzo,Principado de Asturias,VERD./HORT. IV GAMA,504.66,149691,2.97,52.01,0.49,1.46
2020,Marzo,Principado de Asturias,PUERRO,93.6,27698,2.96,34.24,0.09,0.27
2020,Marzo,Islas Baleares,TOTAL PATATAS,3868.96,407038,1.05,89.97,3.79,3.98
2020,Marzo,Islas Baleares,PATATAS FRESCAS,2786.14,286323,1.03,80.55,2.73,2.8
2020,Marzo,Islas Baleares,PATATAS CONGELADAS,122.33,13743,1.12,10.3,0.12,0.13
2020,Marzo,Islas Baleares,PATATAS PROCESADAS,192.1,106972,5.57,57.75,0.19,1.05
2020,Marzo,Islas Baleares,PATATAS FRITAS,142.28,98684,6.94,56.6,0.14,0.97
2020,Marzo,Islas Baleares,T.HORTALIZAS FRESCAS,7612.08,1630077,2.14,98.34,7.45,15.95
2020,Marzo,Islas Baleares,TOMATES,1366.68,2823,2.07,91.08,1.34,2.76
2020,Marzo,Islas Baleares,CEBOLLAS,1012.82,14143,1.4,82.38,0.99,1.38
2020,Marzo,Islas Baleares,AJOS,92.74,42172,4.55,34.03,0.09,0.41
2020,Marzo,Islas Baleares,COLES,352.07,46625,1.32,34.78,0.34,0.46
2020,Marzo,Islas Baleares,PEPINOS,115.77,21179,1.83,29.38,0.11,0.21
2020,Marzo,Islas Baleares,JUDIAS VERDES,153.29,65105,4.25,40.49,0.15,0.64
2020,Marzo,Islas Baleares,PIMIENTOS,646.21,143961,2.23,69.4,0.63,1.41
2020,Marzo,Islas Baleares,CHAMPIÑONES+O.SETAS,280.7,107926,3.84,56.71,0.27,1.06
2020,Marzo,Islas Baleares,LECHUGA/ESC./ENDIVIA,495.58,153911,3.11,74.89,0.48,1.51
2020,Marzo,Islas Baleares,ESPARRAGOS,29.12,14353,4.93,8.54,0.03,0.14
2020,Marzo,Islas Baleares,VERDURAS DE HOJA,285.61,76441,2.68,40.99,0.28,0.75
2020,Marzo,Islas Baleares,BERENJENAS,275.77,49288,1.79,42.84,0.27,0.48
2020,Marzo,Islas Baleares,ZANAHORIAS,406.59,42268,1.04,62.39,0.4,0.41
2020,Marzo,Islas Baleares,CALABACINES,488.35,90967,1.86,60.77,0.48,0.89
2020,Marzo,Islas Baleares,OTR.HORTALIZAS/VERD.,1610.77,352151,2.19,80.98,1.58,3.45
2020,Marzo,Islas Baleares,BROCOLI,185.93,37137,2,34.24,0.18,0.36
2020,Marzo,Islas Baleares,ALCACHOFAS,296.47,51741,1.75,33.13,0.29,0.51
2020,Marzo,Islas Baleares,APIO,82.46,9044,1.1,16.54,0.08,0.09
2020,Marzo,Islas Baleares,COLIFLOR,137.17,22484,1.64,21.13,0.13,0.22
2020,Marzo,Islas Baleares,VERD./HORT. IV GAMA,847.28,248755,2.94,66.83,0.83,2.43
2020,Marzo,Islas Baleares,PUERRO,128.46,41362,3.22,40.73,0.13,0.4
2020,Marzo,Islas Canarias,TOTAL PATATAS,8483.08,885326,1.04,87.1,3.95,4.13
2020,Marzo,Islas Canarias,PATATAS FRESCAS,6689.41,693122,1.04,79.46,3.12,3.23
2020,Marzo,Islas Canarias,PATATAS CONGELADAS,383.6,41272,1.08,12.15,0.18,0.19
2020,Marzo,Islas Canarias,PATATAS PROCESADAS,282.02,150932,5.35,46.74,0.13,0.7
2020,Marzo,Islas Canarias,PATATAS FRITAS,215.39,143791,6.68,46.45,0.1,0.67
2020,Marzo,Islas Canarias,T.HORTALIZAS FRESCAS,12563.35,2474797,1.97,98.96,5.86,11.54
2020,Marzo,Islas Canarias,TOMATES,2115.91,329534,1.56,86.17,0.99,1.54
2020,Marzo,Islas Canarias,CEBOLLAS,2113.67,274391,1.3,92.33,0.99,1.28
2020,Marzo,Islas Canarias,AJOS,167.26,76609,4.58,49.22,0.08,0.36
2020,Marzo,Islas Canarias,COLES,348.95,44235,1.27,25.73,0.16,0.21
2020,Marzo,Islas Canarias,PEPINOS,287.79,53933,1.87,29.91,0.13,0.25
2020,Marzo,Islas Canarias,JUDIAS VERDES,243.26,59466,2.44,25.81,0.11,0.28
2020,Marzo,Islas Canarias,PIMIENTOS,1084.59,239271,2.21,77.48,0.51,1.12
2020,Marzo,Islas Canarias,CHAMPIÑONES+O.SETAS,225.27,91322,4.05,36.4,0.11,0.43
2020,Marzo,Islas Canarias,LECHUGA/ESC./ENDIVIA,573.57,174257,3.04,61.75,0.27,0.81
2020,Marzo,Islas Canarias,ESPARRAGOS,4.27,3983,9.32,1.32,0,0.02
2020,Marzo,Islas Canarias,VERDURAS DE HOJA,115.88,46111,3.98,27.69,0.05,0.21
2020,Marzo,Islas Canarias,BERENJENAS,151.6,26671,1.76,21.45,0.07,0.12
2020,Marzo,Islas Canarias,ZANAHORIAS,1160.15,132576,1.14,76.34,0.54,0.62
2020,Marzo,Islas Canarias,CALABACINES,1524.73,273838,1.8,75.07,0.71,1.28
2020,Marzo,Islas Canarias,OTR.HORTALIZAS/VERD.,2446.46,648599,2.65,86.82,1.14,3.02
2020,Marzo,Islas Canarias,BROCOLI,76.38,21074,2.76,12.22,0.04,0.1
2020,Marzo,Islas Canarias,ALCACHOFAS,27.94,4893,1.75,2.73,0.01,0.02
2020,Marzo,Islas Canarias,APIO,103.39,19903,1.92,14.01,0.05,0.09
2020,Marzo,Islas Canarias,COLIFLOR,106.02,22789,2.15,13.18,0.05,0.11
2020,Marzo,Islas Canarias,VERD./HORT. IV GAMA,1806.22,446968,2.47,69.38,0.84,2.08
2020,Marzo,Islas Canarias,PUERRO,200.4,50977,2.54,37.05,0.09,0.24
2020,Marzo,Cantabria,TOTAL PATATAS,1746.55,178581,1.02,88.51,3.25,3.32
2020,Marzo,Cantabria,PATATAS FRESCAS,1290.88,12083,0.94,80.5,2.4,2.25
2020,Marzo,Cantabria,PATATAS CONGELADAS,98.45,13542,1.38,17,0.18,0.25
2020,Marzo,Cantabria,PATATAS PROCESADAS,71.44,44209,6.19,42.56,0.13,0.82
2020,Marzo,Cantabria,PATATAS FRITAS,53.59,41242,7.7,40.58,0.1,0.77
2020,Marzo,Cantabria,T.HORTALIZAS FRESCAS,2299.09,451633,1.96,98.7,4.28,8.41
2020,Marzo,Cantabria,TOMATES,361.21,70967,1.96,89.36,0.67,1.32
2020,Marzo,Cantabria,CEBOLLAS,403.48,52693,1.31,86.28,0.75,0.98
2020,Marzo,Cantabria,AJOS,41.7,2005,4.81,57.53,0.08,0.37
2020,Marzo,Cantabria,COLES,55.75,7132,1.28,16.13,0.1,0.13
2020,Marzo,Cantabria,PEPINOS,34.88,6883,1.97,19.64,0.06,0.13
2020,Marzo,Cantabria,JUDIAS VERDES,59.54,17546,2.95,24.71,0.11,0.33
2020,Marzo,Cantabria,PIMIENTOS,261.84,55994,2.14,60.42,0.49,1.04
2020,Marzo,Cantabria,CHAMPIÑONES+O.SETAS,34.7,13958,4.02,29.46,0.06,0.26
2020,Marzo,Cantabria,LECHUGA/ESC./ENDIVIA,165.99,47056,2.83,73.97,0.31,0.88
2020,Marzo,Cantabria,ESPARRAGOS,10.03,4487,4.47,8.45,0.02,0.08
2020,Marzo,Cantabria,VERDURAS DE HOJA,26.6,794,2.99,17.89,0.05,0.15
2020,Marzo,Cantabria,BERENJENAS,68.96,1015,1.47,28.02,0.13,0.19
2020,Marzo,Cantabria,ZANAHORIAS,252.59,19296,0.76,63.12,0.47,0.36
2020,Marzo,Cantabria,CALABACINES,187.12,26852,1.43,41.34,0.35,0.5
2020,Marzo,Cantabria,OTR.HORTALIZAS/VERD.,334.7,9063,2.71,67.04,0.62,1.69
2020,Marzo,Cantabria,BROCOLI,27.61,7276,2.64,16.73,0.05,0.14
2020,Marzo,Cantabria,ALCACHOFAS,60.48,989,1.64,18.95,0.11,0.18
2020,Marzo,Cantabria,APIO,8.39,1134,1.35,3.12,0.02,0.02
2020,Marzo,Cantabria,COLIFLOR,41.21,7536,1.83,11.33,0.08,0.14
2020,Marzo,Cantabria,VERD./HORT. IV GAMA,258.56,72845,2.82,75.05,0.48,1.36
2020,Marzo,Cantabria,PUERRO,52.99,17608,3.32,32.44,0.1,0.33
2020,Marzo,Castilla-La Mancha,TOTAL PATATAS,6316.78,566701,0.9,87.83,3.16,2.83
2020,Marzo,Castilla-La Mancha,PATATAS FRESCAS,4596.8,384916,0.84,76.84,2.3,1.93
2020,Marzo,Castilla-La Mancha,PATATAS CONGELADAS,269.18,33045,1.23,18.28,0.13,0.17
2020,Marzo,Castilla-La Mancha,PATATAS PROCESADAS,290.16,14874,5.13,58.12,0.15,0.74
2020,Marzo,Castilla-La Mancha,PATATAS FRITAS,230.87,140628,6.09,55.97,0.12,0.7
2020,Marzo,Castilla-La Mancha,T.HORTALIZAS FRESCAS,9099.42,1687975,1.86,96.33,4.55,8.44
2020,Marzo,Castilla-La Mancha,TOMATES,2154.64,362525,1.68,81.78,1.08,1.81
2020,Marzo,Castilla-La Mancha,CEBOLLAS,1031.69,124972,1.21,65.29,0.52,0.63
2020,Marzo,Castilla-La Mancha,AJOS,124.36,4745,3.82,39.27,0.06,0.24
2020,Marzo,Castilla-La Mancha,COLES,205.14,22971,1.12,17.95,0.1,0.11
2020,Marzo,Castilla-La Mancha,PEPINOS,328.14,50576,1.54,29.97,0.16,0.25
2020,Marzo,Castilla-La Mancha,JUDIAS VERDES,271.63,81438,3,38.91,0.14,0.41
2020,Marzo,Castilla-La Mancha,PIMIENTOS,871.8,178234,2.04,65.79,0.44,0.89
2020,Marzo,Castilla-La Mancha,CHAMPIÑONES+O.SETAS,236.84,90747,3.83,41.88,0.12,0.45
2020,Marzo,Castilla-La Mancha,LECHUGA/ESC./ENDIVIA,490.44,134212,2.74,66.45,0.25,0.67
2020,Marzo,Castilla-La Mancha,ESPARRAGOS,214.98,40889,1.9,19.55,0.11,0.2
2020,Marzo,Castilla-La Mancha,VERDURAS DE HOJA,268.4,62749,2.34,24.78,0.13,0.31
2020,Marzo,Castilla-La Mancha,BERENJENAS,214.56,32465,1.51,32.85,0.11,0.16
2020,Marzo,Castilla-La Mancha,ZANAHORIAS,540.42,49505,0.92,56.39,0.27,0.25
2020,Marzo,Castilla-La Mancha,CALABACINES,661.08,103219,1.56,59.85,0.33,0.52
2020,Marzo,Castilla-La Mancha,OTR.HORTALIZAS/VERD.,1485.28,306024,2.06,76.3,0.74,1.53
2020,Marzo,Castilla-La Mancha,BROCOLI,173.49,33668,1.94,20.42,0.09,0.17
2020,Marzo,Castilla-La Mancha,ALCACHOFAS,341,56633,1.66,34.1,0.17,0.28
2020,Marzo,Castilla-La Mancha,APIO,22.86,4816,2.11,6.86,0.01,0.02
2020,Marzo,Castilla-La Mancha,COLIFLOR,76.92,12319,1.6,7.89,0.04,0.06
2020,Marzo,Castilla-La Mancha,VERD./HORT. IV GAMA,1037.6,252796,2.44,60.37,0.52,1.26
2020,Marzo,Castilla-La Mancha,PUERRO,188.91,4572,2.42,31.35,0.09,0.23
2020,Marzo,Castilla y León,TOTAL PATATAS,5371.01,486854,0.91,73.93,2.34,2.12
2020,Marzo,Castilla y León,PATATAS FRESCAS,3962.98,332066,0.84,64.04,1.73,1.45
2020,Marzo,Castilla y León,PATATAS CONGELADAS,89.25,10058,1.13,3.67,0.04,0.04
2020,Marzo,Castilla y León,PATATAS PROCESADAS,263.76,14473,5.49,41.76,0.12,0.63
2020,Marzo,Castilla y León,PATATAS FRITAS,221.56,138616,6.26,40.47,0.1,0.6
2020,Marzo,Castilla y León,T.HORTALIZAS FRESCAS,10759.11,201079,1.87,95.25,4.69,8.77
2020,Marzo,Castilla y León,TOMATES,1949.92,336026,1.72,74.5,0.85,1.47
2020,Marzo,Castilla y León,CEBOLLAS,1425.7,177684,1.25,66.63,0.62,0.78
2020,Marzo,Castilla y León,AJOS,166.86,71293,4.27,39.53,0.07,0.31
2020,Marzo,Castilla y León,COLES,477.63,50743,1.06,25.46,0.21,0.22
2020,Marzo,Castilla y León,PEPINOS,178.99,29785,1.66,22.76,0.08,0.13
2020,Marzo,Castilla y León,JUDIAS VERDES,217.74,65755,3.02,26.38,0.09,0.29
2020,Marzo,Castilla y León,PIMIENTOS,1053.04,215678,2.05,73.2,0.46,0.94
2020,Marzo,Castilla y León,CHAMPIÑONES+O.SETAS,221.79,92077,4.15,37.21,0.1,0.4
2020,Marzo,Castilla y León,LECHUGA/ESC./ENDIVIA,902.72,233678,2.59,70.12,0.39,1.02
2020,Marzo,Castilla y León,ESPARRAGOS,109.94,34548,3.14,9.82,0.05,0.15
2020,Marzo,Castilla y León,VERDURAS DE HOJA,216.88,56008,2.58,26.01,0.09,0.24
2020,Marzo,Castilla y León,BERENJENAS,203.96,32258,1.58,27.97,0.09,0.14
2020,Marzo,Castilla y León,ZANAHORIAS,828.22,69583,0.84,66.36,0.36,0.3
2020,Marzo,Castilla y León,CALABACINES,963.39,146384,1.52,62.51,0.42,0.64
2020,Marzo,Castilla y León,OTR.HORTALIZAS/VERD.,1842.34,399291,2.17,69.96,0.8,1.74
