Producto,Origen,Unidad,Familia,Year,Mes,Precio medio,Volumen
Pera temprana,Logroño,kg,Frutas semilla,2019,1,1.55,1680
Pera temprana,Logroño,kg,Frutas semilla,2019,2,1.55,1741
Pera temprana,Logroño,kg,Frutas semilla,2019,3,1,825
Pera temprana,Logroño,kg,Frutas semilla,2019,4,1,842
Pera temprana,Logroño,kg,Frutas semilla,2019,9,2.5,3064
Pera temprana,Logroño,kg,Frutas semilla,2019,10,2.5,3750
Pera temprana,Logroño,kg,Frutas semilla,2019,11,2.5,11774
Pera temprana,Logroño,kg,Frutas semilla,2019,12,2.5,2116
Pera temprana,Logroño,kg,Frutas semilla,2020,1,2.5,2905
Pera temprana,Logroño,kg,Frutas semilla,2020,2,2.5,720
Pera temprana,Logroño,kg,Frutas semilla,2020,3,2.5,19
Pera temprana,Logroño,kg,Frutas semilla,2020,5,2.5,525
Pera temprana,Logroño,kg,Frutas semilla,2020,6,2,9533
Pera temprana,Logroño,kg,Frutas semilla,2020,8,1.9,892
Pera temprana,Logroño,kg,Frutas semilla,2020,9,1.9,1672
Pera temprana,Logroño,kg,Frutas semilla,2020,10,1.9,2308
Pera temprana,Logroño,kg,Frutas semilla,2020,11,1.85,1676
Pera temprana,Madrid,kg,Frutas semilla,2020,9,1.9,37993
Pera temprana,Málaga,kg,Frutas semilla,2018,3,1,10
Pera temprana,Murcia,kg,Frutas semilla,2018,7,1.5,1360
Pera temprana,Murcia,kg,Frutas semilla,2019,6,1,11514
Pera temprana,Murcia,kg,Frutas semilla,2019,7,1,10668
Pera temprana,Murcia,kg,Frutas semilla,2019,9,1,54
Pera temprana,Murcia,kg,Frutas semilla,2020,6,1.98,5976
Pera temprana,Murcia,kg,Frutas semilla,2020,8,2,923
Pera temprana,Otras provincias,kg,Frutas semilla,2018,11,1.55,5
Pera temprana,Otras provincias,kg,Frutas semilla,2019,6,1,15003
Pera temprana,Otras provincias,kg,Frutas semilla,2019,7,1,42
Pera temprana,Otras provincias,kg,Frutas semilla,2020,2,2.5,704
Pera temprana,Otras provincias,kg,Frutas semilla,2020,6,1.9,76
Pera temprana,Tarragona,kg,Frutas semilla,2018,6,1.1375,21346
Pera temprana,Tarragona,kg,Frutas semilla,2018,7,1.590909091,8826
Pera temprana,Tarragona,kg,Frutas semilla,2019,5,1,3265
Pera temprana,Tarragona,kg,Frutas semilla,2019,6,1,49456
Pera temprana,Tarragona,kg,Frutas semilla,2019,7,1,7262
Pera temprana,Tarragona,kg,Frutas semilla,2020,5,2.333333333,1550
Pera temprana,Tarragona,kg,Frutas semilla,2020,6,1.972222222,17812
Pera temprana,Tarragona,kg,Frutas semilla,2020,7,1.9,1831
Pera temprana,Tarragona,kg,Frutas semilla,2020,8,1.9,33
Pera temprana,Teruel,kg,Frutas semilla,2018,11,1.55,1286
Pera temprana,Valencia,kg,Frutas semilla,2018,6,1.15,168
Pera temprana,Valencia,kg,Frutas semilla,2018,7,1.6,2991
Pera temprana,Valencia,kg,Frutas semilla,2019,7,1,18235
Pera temprana,Valencia,kg,Frutas semilla,2019,8,1,9020
Pera temprana,Valencia,kg,Frutas semilla,2019,9,1,31
Pera temprana,Valencia,kg,Frutas semilla,2019,10,2.5,226
Pera temprana,Valencia,kg,Frutas semilla,2019,11,2.5,176
Pera temprana,Valencia,kg,Frutas semilla,2019,12,2.5,2175
Pera temprana,Valencia,kg,Frutas semilla,2020,1,2.5,204
Pera temprana,Valencia,kg,Frutas semilla,2020,2,2.5,190
Pera temprana,Valencia,kg,Frutas semilla,2020,3,2.5,68
Pera temprana,Valencia,kg,Frutas semilla,2020,7,1.9,4495
Pera temprana,Valencia,kg,Frutas semilla,2020,9,1.9,1152
Pera temprana,Zaragoza,kg,Frutas semilla,2018,6,1.13125,5043
Pera temprana,Zaragoza,kg,Frutas semilla,2018,7,1.5,4275
Pera temprana,Zaragoza,kg,Frutas semilla,2019,5,1,838
Pera temprana,Zaragoza,kg,Frutas semilla,2019,6,1,4393
Pera temprana,Zaragoza,kg,Frutas semilla,2019,7,1,1071
Pera temprana,Zaragoza,kg,Frutas semilla,2019,9,2.2,6171
Pera temprana,Zaragoza,kg,Frutas semilla,2019,10,2.5,938
Pera temprana,Zaragoza,kg,Frutas semilla,2019,11,2.5,6720
Pera temprana,Zaragoza,kg,Frutas semilla,2020,1,2.5,9600
Pera temprana,Zaragoza,kg,Frutas semilla,2020,8,1.9,892
Perejil,Alemania,kg,Hortalizas hoja,2018,4,0.5,10
Perejil,Alemania,kg,Hortalizas hoja,2018,9,0.45,285
Perejil,Alicante,kg,Hortalizas hoja,2018,1,0.5,1400
Perejil,Alicante,kg,Hortalizas hoja,2018,3,0.5,700
Perejil,Alicante,kg,Hortalizas hoja,2018,5,0.5,1400
Perejil,Alicante,kg,Hortalizas hoja,2018,8,0.45,1400
Perejil,Alicante,kg,Hortalizas hoja,2018,11,0.45,1040
Perejil,Alicante,kg,Hortalizas hoja,2018,12,0.45,3775
Perejil,Alicante,kg,Hortalizas hoja,2019,1,0.45,1940
Perejil,Alicante,kg,Hortalizas hoja,2019,2,0.45,500
Perejil,Alicante,kg,Hortalizas hoja,2019,4,0.6,2400
Perejil,Alicante,kg,Hortalizas hoja,2019,6,0.5,300
Perejil,Alicante,kg,Hortalizas hoja,2019,7,0.5,1740
Perejil,Alicante,kg,Hortalizas hoja,2019,12,0.4,700
Perejil,Alicante,kg,Hortalizas hoja,2020,7,0.4,500
Perejil,Almería,kg,Hortalizas hoja,2018,1,0.494444444,5537
Perejil,Almería,kg,Hortalizas hoja,2018,2,0.5,3262
Perejil,Almería,kg,Hortalizas hoja,2018,3,0.5,487
Perejil,Almería,kg,Hortalizas hoja,2018,4,0.5,1098
Perejil,Almería,kg,Hortalizas hoja,2018,5,0.5,1320
Perejil,Almería,kg,Hortalizas hoja,2018,6,0.5,826
Perejil,Almería,kg,Hortalizas hoja,2018,7,0.5,1489
Perejil,Almería,kg,Hortalizas hoja,2018,8,0.453333333,1816
Perejil,Almería,kg,Hortalizas hoja,2018,9,0.45,1235
Perejil,Almería,kg,Hortalizas hoja,2018,10,0.45,1524
Perejil,Almería,kg,Hortalizas hoja,2018,11,0.45,760
Perejil,Almería,kg,Hortalizas hoja,2018,12,0.45,514
Perejil,Almería,kg,Hortalizas hoja,2019,1,0.45,336
Perejil,Almería,kg,Hortalizas hoja,2019,2,0.45,6
Perejil,Almería,kg,Hortalizas hoja,2019,4,0.6,142
Perejil,Almería,kg,Hortalizas hoja,2019,6,0.5,370
Perejil,Almería,kg,Hortalizas hoja,2019,7,0.5,658
Perejil,Almería,kg,Hortalizas hoja,2019,12,0.4,736
Perejil,Almería,kg,Hortalizas hoja,2020,6,0.4,88
Perejil,Almería,kg,Hortalizas hoja,2020,7,0.4,73
Perejil,Argentina,kg,Hortalizas hoja,2020,8,0.4,600
Perejil,Ávila,kg,Hortalizas hoja,2020,7,0.4,520
Perejil,Barcelona,kg,Hortalizas hoja,2018,1,0.495238095,86951
Perejil,Barcelona,kg,Hortalizas hoja,2018,2,0.5,77751
Perejil,Barcelona,kg,Hortalizas hoja,2018,3,0.5,86061
Perejil,Barcelona,kg,Hortalizas hoja,2018,4,0.5,81855
Perejil,Barcelona,kg,Hortalizas hoja,2018,5,0.5,113640
Perejil,Barcelona,kg,Hortalizas hoja,2018,6,0.5,91103
Perejil,Barcelona,kg,Hortalizas hoja,2018,7,0.5,138858
Perejil,Barcelona,kg,Hortalizas hoja,2018,8,0.443181818,117717
Perejil,Barcelona,kg,Hortalizas hoja,2018,9,0.45,124688
Perejil,Barcelona,kg,Hortalizas hoja,2018,10,0.45,133485
Perejil,Barcelona,kg,Hortalizas hoja,2018,11,0.45,105340
Perejil,Barcelona,kg,Hortalizas hoja,2018,12,0.45,75313
Perejil,Barcelona,kg,Hortalizas hoja,2019,1,0.45,91279
Perejil,Barcelona,kg,Hortalizas hoja,2019,2,0.57,87621
Perejil,Barcelona,kg,Hortalizas hoja,2019,3,0.6,108722
Perejil,Barcelona,kg,Hortalizas hoja,2019,4,0.6,133680
Perejil,Barcelona,kg,Hortalizas hoja,2019,5,0.590909091,158607
Perejil,Barcelona,kg,Hortalizas hoja,2019,6,0.5,129857
Perejil,Barcelona,kg,Hortalizas hoja,2019,7,0.5,143303
Perejil,Barcelona,kg,Hortalizas hoja,2019,8,0.497619048,130737
Perejil,Barcelona,kg,Hortalizas hoja,2019,9,0.484210526,150476
Perejil,Barcelona,kg,Hortalizas hoja,2019,10,0.4,160632
Perejil,Barcelona,kg,Hortalizas hoja,2019,11,0.4,120598
Perejil,Barcelona,kg,Hortalizas hoja,2019,12,0.4,121198
Perejil,Barcelona,kg,Hortalizas hoja,2020,1,0.4,110819
Perejil,Barcelona,kg,Hortalizas hoja,2020,2,0.4,21509
Perejil,Barcelona,kg,Hortalizas hoja,2020,3,0.45,49783
Perejil,Barcelona,kg,Hortalizas hoja,2020,4,0.45,78327
Perejil,Barcelona,kg,Hortalizas hoja,2020,5,0.43,96599
Perejil,Barcelona,kg,Hortalizas hoja,2020,6,0.4,116626
Perejil,Barcelona,kg,Hortalizas hoja,2020,7,0.4,135623
Perejil,Barcelona,kg,Hortalizas hoja,2020,8,0.4,108713
Perejil,Barcelona,kg,Hortalizas hoja,2020,9,0.4,145183
Perejil,Barcelona,kg,Hortalizas hoja,2020,10,0.4,144872
Perejil,Barcelona,kg,Hortalizas hoja,2020,11,0.4,109206
Perejil,Castellón,kg,Hortalizas hoja,2018,3,0.5,220
Perejil,Castellón,kg,Hortalizas hoja,2018,4,0.5,90
Perejil,Castellón,kg,Hortalizas hoja,2018,8,0.433333333,540
Perejil,Castellón,kg,Hortalizas hoja,2019,7,0.5,287
Perejil,Castellón,kg,Hortalizas hoja,2019,8,0.5,105
Perejil,Castellón,kg,Hortalizas hoja,2019,9,0.4,6
Perejil,Castellón,kg,Hortalizas hoja,2019,12,0.4,740
Perejil,Castellón,kg,Hortalizas hoja,2020,1,0.4,113
Perejil,Castellón,kg,Hortalizas hoja,2020,8,0.4,120
Perejil,Castellón,kg,Hortalizas hoja,2020,11,0.4,70
Perejil,Chile,kg,Hortalizas hoja,2018,3,0.5,72
Perejil,Córdoba,kg,Hortalizas hoja,2020,10,0.4,200
Perejil,Córdoba,kg,Hortalizas hoja,2020,11,0.4,100
Perejil,Cuenca,kg,Hortalizas hoja,2020,11,0.4,864
Perejil,Francia,kg,Hortalizas hoja,2018,4,0.5,30
Perejil,Francia,kg,Hortalizas hoja,2018,12,0.45,15
Perejil,Francia,kg,Hortalizas hoja,2019,2,0.6,40
Perejil,Francia,kg,Hortalizas hoja,2019,12,0.4,4
Perejil,Gerona,kg,Hortalizas hoja,2018,1,0.475,4056
Perejil,Gerona,kg,Hortalizas hoja,2018,2,0.5,2500
Perejil,Gerona,kg,Hortalizas hoja,2018,3,0.5,2510
Perejil,Gerona,kg,Hortalizas hoja,2018,4,0.5,1200
Perejil,Gerona,kg,Hortalizas hoja,2018,9,0.45,585
Perejil,Gerona,kg,Hortalizas hoja,2018,10,0.45,400
Perejil,Gerona,kg,Hortalizas hoja,2019,1,0.45,300
Perejil,Gerona,kg,Hortalizas hoja,2019,7,0.5,400
Perejil,Granada,kg,Hortalizas hoja,2018,10,0.45,59
Perejil,Granada,kg,Hortalizas hoja,2019,5,0.56,1154
Perejil,Granada,kg,Hortalizas hoja,2019,6,0.5,4420
Perejil,Granada,kg,Hortalizas hoja,2019,9,0.466666667,1123
Perejil,Granada,kg,Hortalizas hoja,2019,10,0.4,1215
Perejil,Granada,kg,Hortalizas hoja,2020,6,0.4,52
Perejil,Granada,kg,Hortalizas hoja,2020,10,0.4,245
Perejil,Guadalajara,kg,Hortalizas hoja,2020,5,0.4,1
Perejil,Huelva,kg,Hortalizas hoja,2019,12,0.4,3940
Perejil,Italia,kg,Hortalizas hoja,2019,2,0.6,10
Perejil,Lérida,kg,Hortalizas hoja,2018,3,0.5,12
Perejil,Lérida,kg,Hortalizas hoja,2018,4,0.5,36
Perejil,Lérida,kg,Hortalizas hoja,2018,5,0.5,18
Perejil,Lérida,kg,Hortalizas hoja,2018,6,0.5,12
Perejil,Lérida,kg,Hortalizas hoja,2018,7,0.5,60
Perejil,Lérida,kg,Hortalizas hoja,2018,11,0.45,24
Perejil,Lérida,kg,Hortalizas hoja,2019,1,0.45,35
Perejil,Lérida,kg,Hortalizas hoja,2019,6,0.5,279
Perejil,Málaga,kg,Hortalizas hoja,2019,7,0.5,169
Perejil,Marruecos,kg,Hortalizas hoja,2018,8,0.45,108
Perejil,Marruecos,kg,Hortalizas hoja,2018,9,0.45,80
Perejil,Marruecos,kg,Hortalizas hoja,2018,10,0.45,60
Perejil,Murcia,kg,Hortalizas hoja,2018,1,0.5,41320
Perejil,Murcia,kg,Hortalizas hoja,2018,2,0.5,29890
Perejil,Murcia,kg,Hortalizas hoja,2018,3,0.5,50835
Perejil,Murcia,kg,Hortalizas hoja,2018,4,0.5,110627
Perejil,Murcia,kg,Hortalizas hoja,2018,5,0.5,156884
Perejil,Murcia,kg,Hortalizas hoja,2018,6,0.5,100897
Perejil,Murcia,kg,Hortalizas hoja,2018,7,0.5,46062
Perejil,Murcia,kg,Hortalizas hoja,2018,8,0.4475,64656
Perejil,Murcia,kg,Hortalizas hoja,2018,9,0.45,84619
Perejil,Murcia,kg,Hortalizas hoja,2018,10,0.45,112357
Perejil,Murcia,kg,Hortalizas hoja,2018,11,0.45,53796
Perejil,Murcia,kg,Hortalizas hoja,2018,12,0.45,131198
Perejil,Murcia,kg,Hortalizas hoja,2019,1,0.45,169028
Perejil,Murcia,kg,Hortalizas hoja,2019,2,0.57,176416
Perejil,Murcia,kg,Hortalizas hoja,2019,3,0.6,119480
Perejil,Murcia,kg,Hortalizas hoja,2019,4,0.6,97140
Perejil,Murcia,kg,Hortalizas hoja,2019,5,0.589473684,105611
Perejil,Murcia,kg,Hortalizas hoja,2019,6,0.5,49690
Perejil,Murcia,kg,Hortalizas hoja,2019,7,0.5,48065
Perejil,Murcia,kg,Hortalizas hoja,2019,8,0.4975,44523
Perejil,Murcia,kg,Hortalizas hoja,2019,9,0.482352941,38210
Perejil,Murcia,kg,Hortalizas hoja,2019,10,0.4,48282
Perejil,Murcia,kg,Hortalizas hoja,2019,11,0.4,34980
Perejil,Murcia,kg,Hortalizas hoja,2019,12,0.4,53086
Perejil,Murcia,kg,Hortalizas hoja,2020,1,0.4,78414
Perejil,Murcia,kg,Hortalizas hoja,2020,2,0.4,20600
Perejil,Murcia,kg,Hortalizas hoja,2020,3,0.45,35912
Perejil,Murcia,kg,Hortalizas hoja,2020,4,0.45,88660
Perejil,Murcia,kg,Hortalizas hoja,2020,5,0.43,115782
Perejil,Murcia,kg,Hortalizas hoja,2020,6,0.4,45198
Perejil,Murcia,kg,Hortalizas hoja,2020,7,0.4,5085
Perejil,Murcia,kg,Hortalizas hoja,2020,8,0.4,4742
Perejil,Murcia,kg,Hortalizas hoja,2020,9,0.4,4261
Perejil,Murcia,kg,Hortalizas hoja,2020,10,0.4,4486
Perejil,Murcia,kg,Hortalizas hoja,2020,11,0.4,5360
Perejil,Otras provincias,kg,Hortalizas hoja,2018,4,0.5,3795
Perejil,Otras provincias,kg,Hortalizas hoja,2018,10,0.45,5222
Perejil,Otras provincias,kg,Hortalizas hoja,2018,11,0.45,2045
Perejil,Otras provincias,kg,Hortalizas hoja,2018,12,0.45,5475
Perejil,Otras provincias,kg,Hortalizas hoja,2019,1,0.45,2342
Perejil,Otras provincias,kg,Hortalizas hoja,2019,2,0.45,873
Perejil,Otras provincias,kg,Hortalizas hoja,2019,4,0.6,1232
Perejil,Otras provincias,kg,Hortalizas hoja,2019,6,0.5,4969
Perejil,Otras provincias,kg,Hortalizas hoja,2019,7,0.5,13955
Perejil,Otras provincias,kg,Hortalizas hoja,2019,12,0.4,9604
Perejil,Otras provincias,kg,Hortalizas hoja,2020,6,0.4,2364
Perejil,Otras provincias,kg,Hortalizas hoja,2020,7,0.4,1215
Perejil,Pontevedra,kg,Hortalizas hoja,2018,9,0.45,102
Perejil,Sevilla,kg,Hortalizas hoja,2018,1,0.45,960
Perejil,Tarragona,kg,Hortalizas hoja,2018,1,0.495238095,38448
Perejil,Tarragona,kg,Hortalizas hoja,2018,2,0.5,36345
Perejil,Tarragona,kg,Hortalizas hoja,2018,3,0.5,36436
Perejil,Tarragona,kg,Hortalizas hoja,2018,4,0.5,12311
Perejil,Tarragona,kg,Hortalizas hoja,2018,5,0.5,3171
Perejil,Tarragona,kg,Hortalizas hoja,2018,6,0.5,18945
Perejil,Tarragona,kg,Hortalizas hoja,2018,7,0.5,16291
Perejil,Tarragona,kg,Hortalizas hoja,2018,8,0.45,7078
Perejil,Tarragona,kg,Hortalizas hoja,2018,9,0.45,3008
Perejil,Tarragona,kg,Hortalizas hoja,2018,10,0.45,4772
Perejil,Tarragona,kg,Hortalizas hoja,2018,11,0.45,12127
Perejil,Tarragona,kg,Hortalizas hoja,2018,12,0.45,29005
Perejil,Tarragona,kg,Hortalizas hoja,2019,1,0.45,29954
Perejil,Tarragona,kg,Hortalizas hoja,2019,2,0.57,43916
Perejil,Tarragona,kg,Hortalizas hoja,2019,3,0.6,40241
Perejil,Tarragona,kg,Hortalizas hoja,2019,4,0.6,11032
Perejil,Tarragona,kg,Hortalizas hoja,2019,5,0.59047619,21713
Perejil,Tarragona,kg,Hortalizas hoja,2019,6,0.5,14946
Perejil,Tarragona,kg,Hortalizas hoja,2019,7,0.5,10328
Perejil,Tarragona,kg,Hortalizas hoja,2019,8,0.5,6285
Perejil,Tarragona,kg,Hortalizas hoja,2019,9,0.483333333,11130
Perejil,Tarragona,kg,Hortalizas hoja,2019,10,0.4,12737
Perejil,Tarragona,kg,Hortalizas hoja,2019,11,0.4,31775
Perejil,Tarragona,kg,Hortalizas hoja,2019,12,0.4,40168
Perejil,Tarragona,kg,Hortalizas hoja,2020,1,0.4,35730
Perejil,Tarragona,kg,Hortalizas hoja,2020,2,0.4,15427
Perejil,Tarragona,kg,Hortalizas hoja,2020,3,0.45,7229
Perejil,Tarragona,kg,Hortalizas hoja,2020,4,0.45,15285
Perejil,Tarragona,kg,Hortalizas hoja,2020,5,0.433333333,10815
Perejil,Tarragona,kg,Hortalizas hoja,2020,6,0.4,27813
Perejil,Tarragona,kg,Hortalizas hoja,2020,7,0.4,9701
Perejil,Tarragona,kg,Hortalizas hoja,2020,8,0.4,7222
Perejil,Tarragona,kg,Hortalizas hoja,2020,9,0.4,8052
Perejil,Tarragona,kg,Hortalizas hoja,2020,10,0.4,17265
Perejil,Tarragona,kg,Hortalizas hoja,2020,11,0.4,24124
Perejil,USA,kg,Hortalizas hoja,2019,1,0.45,100
Perejil,Valencia,kg,Hortalizas hoja,2018,2,0.5,208
Perejil,Valencia,kg,Hortalizas hoja,2018,3,0.5,462
Perejil,Valencia,kg,Hortalizas hoja,2018,4,0.5,256
Perejil,Valencia,kg,Hortalizas hoja,2018,5,0.5,61
Perejil,Valencia,kg,Hortalizas hoja,2018,6,0.5,139
Perejil,Valencia,kg,Hortalizas hoja,2018,7,0.5,98
Perejil,Valencia,kg,Hortalizas hoja,2018,8,0.453333333,292
Perejil,Valencia,kg,Hortalizas hoja,2018,9,0.45,306
Perejil,Valencia,kg,Hortalizas hoja,2018,10,0.45,443
Perejil,Valencia,kg,Hortalizas hoja,2018,11,0.45,180
Perejil,Valencia,kg,Hortalizas hoja,2018,12,0.45,566
Perejil,Valencia,kg,Hortalizas hoja,2019,1,0.45,182
Perejil,Valencia,kg,Hortalizas hoja,2019,2,0.45,78
Perejil,Valencia,kg,Hortalizas hoja,2019,4,0.6,22
Perejil,Valencia,kg,Hortalizas hoja,2019,7,0.5,184
Perejil,Valencia,kg,Hortalizas hoja,2019,12,0.4,489
Perejil,Valencia,kg,Hortalizas hoja,2020,2,0.4,150
Perejil,Valladolid,kg,Hortalizas hoja,2020,8,0.4,5
Perejil,Valladolid,kg,Hortalizas hoja,2020,10,0.4,10
Pimiento lamuyo,Álava,kg,Hortalizas fruto,2020,11,0.75,1100
Pimiento lamuyo,Albacete,kg,Hortalizas fruto,2019,9,1.4,99
Pimiento lamuyo,Albacete,kg,Hortalizas fruto,2019,10,1.05,191
Pimiento lamuyo,Albacete,kg,Hortalizas fruto,2019,11,0.8,103
Pimiento lamuyo,Albacete,kg,Hortalizas fruto,2020,10,1.1,3472
Pimiento lamuyo,Albacete,kg,Hortalizas fruto,2020,11,0.75,476
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2018,1,1.45,944
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2018,3,1.2,3201
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2018,4,1.073529412,32867
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2018,5,1.145238095,89511
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2018,6,1.366666667,65362
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2018,7,1.147727273,59690
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2018,8,1.0525,49655
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2018,9,1.04,26368
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2018,10,1.125,6382
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2018,11,1.04,3530
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2018,12,1.2,2500
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2019,1,1.05625,10205
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2019,2,0.883333333,3930
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2019,3,1.3,6349
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2019,4,1.156666667,25331
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2019,5,1.520454545,48302
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2019,6,1.530555556,44642
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2019,7,1.168181818,42206
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2019,8,1.003125,16835
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2019,9,1.2,7473
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2019,10,1.1,4230
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2019,11,1,3050
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2019,12,1.05,1241
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2020,1,1.166666667,2132
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2020,2,1.158333333,2136
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2020,3,1.2,1016
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2020,4,1.65,992
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2020,5,1.552631579,52344
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2020,6,1.515789474,34326
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2020,7,1.341176471,14052
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2020,8,1.114285714,4531
Pimiento lamuyo,Alicante,kg,Hortalizas fruto,2020,9,1.142857143,5342
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2018,1,1.50952381,1037629
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2018,2,1.32,1178382
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2018,3,1.25,1642952
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2018,4,1.075,1495953
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2018,5,1.152272727,1056102
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2018,6,1.366666667,210089
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2018,7,1.147727273,149680
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2018,8,1.052272727,159608
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2018,9,1.047222222,342202
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2018,10,1.143181818,489000
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2018,11,1.0547619050000001,542209
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2018,12,1.180555556,852235
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2019,1,1.109090909,1255139
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2019,2,0.87,1439281
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2019,3,1.295238095,1758754
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2019,4,1.1575,1816866
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2019,5,1.520454545,712174
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2019,6,1.530555556,192647
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2019,7,1.165217391,282792
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2019,8,0.997619048,289738
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2019,9,1.257894737,582413
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2019,10,1.045652174,733184
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2019,11,1.145,790181
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2019,12,0.989473684,961095
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2020,1,1.147619048,1250126
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2020,2,1.075,1462753
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2020,3,1.315909091,1770225
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2020,4,1.6225,1039727
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2020,5,1.5575,345445
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2020,6,1.52,226538
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2020,7,1.3,294388
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2020,8,1.069047619,449438
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2020,9,1.14,470443
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2020,10,1.028571429,615017
Pimiento lamuyo,Almería,kg,Hortalizas fruto,2020,11,0.785714286,790727
Pimiento lamuyo,Andorra,kg,Hortalizas fruto,2020,10,0.9,177
Pimiento lamuyo,Badajoz,kg,Hortalizas fruto,2018,7,1.2,750
Pimiento lamuyo,Badajoz,kg,Hortalizas fruto,2019,6,1.6,240
Pimiento lamuyo,Baleares,kg,Hortalizas fruto,2018,6,1.45,402
Pimiento lamuyo,Baleares,kg,Hortalizas fruto,2018,7,1.2,1864
Pimiento lamuyo,Baleares,kg,Hortalizas fruto,2019,8,1.1,413
Pimiento lamuyo,Baleares,kg,Hortalizas fruto,2019,9,1.3,385
Pimiento lamuyo,Baleares,kg,Hortalizas fruto,2019,10,0.95,442
Pimiento lamuyo,Barcelona,kg,Hortalizas fruto,2018,1,1.50952381,16092
Pimiento lamuyo,Barcelona,kg,Hortalizas fruto,2018,2,1.32,12054
Pimiento lamuyo,Barcelona,kg,Hortalizas fruto,2018,3,1.2575,19871
Pimiento lamuyo,Barcelona,kg,Hortalizas fruto,2018,4,1.075,21572
Pimiento lamuyo,Barcelona,kg,Hortalizas fruto,2018,5,1.152272727,63201
Pimiento lamuyo,Barcelona,kg,Hortalizas fruto,2018,6,1.375,88733
Pimiento lamuyo,Barcelona,kg,Hortalizas fruto,2018,7,1.147727273,61476
